releasedate,aw_contractperiod_startdate,aw_contractperiod_enddate,buyer,buyer_matched_name,level1,ocid,aw_supplier_name,aw_value,aw_total_suppliers,aw_value_currency
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,SKV Communications,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"August Media Limited,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Sledge Limited,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Spring Design and Advertising Ltd,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Stack Works Limited,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"Starcom Worldwide Limited,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"Story UK Ltd,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"Stratagem Consulting Ltd,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"The Gate Worldwide Limited,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"Thwaites Communications Limited,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"TRBR Ltd,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"Tullo Marshall Warren Limited,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Benenson Strategy Group UK,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"twentysix Ltd,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,UM a trading division of Mediabrands Limited,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"Verbalisation,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"W & J Linney Limited,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Forster Lamond Ltd,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Four Communications Group Ltd,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"George & Dragon London LLP,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"Grayling Communications Limited,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Innovision Events Limited,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"J. Walter Thompson Group Limited,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"Bray Leino Ltd,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"Kameleon Worldwide Limited,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Kindred Agency Limited,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"M Integrated Solutions Plc,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"Manning Gottlieb OMD,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,McCann Erickson Advertising LTD,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,MediaCom UK Limited,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Mediaedge:cia UK Limited,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Mindshare Media UK Limited,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Munro & Forster Communications Ltd,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"NHS Midlands & Lancashire Commissioning Support Unit,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Breakthrough Media Network Limited,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"Now Advertising Limited,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Ogilvy & Mather Group (Holdings) Ltd,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"M&C Saatchi (UK) Limited,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"23red Limited,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"Dentsu Aegis London Ltd,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"Social & Local CIC Ltd,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Nexus Communications Group,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Contracts Finder Link,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,Cater & Co. The Social Kinetic Limited,,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,"Claremont Marketing Communications Ltd,",,1,
2017-02-21 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-066146-2017,CMGRP UK Ltd — Trading as Weber Shandwick,,1,
2018-11-30 14:20:01+00,2018-10-01 00:00:00+00,2019-05-14 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-d0c49dc0-c280-4e0c-a333-851886a5cb4f,Workday,276284,1,GBP
2019-06-03 11:40:16+00,2019-05-01 00:00:00+00,2020-01-01 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-b870667c-30c1-448d-b887-d3680cb886bd,Convivio Team Ltd,199800,1,GBP
2019-06-03 11:40:16+00,2019-05-01 00:00:00+00,2020-01-01 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-b870667c-30c1-448d-b887-d3680cb886bd,Convivio Team Ltd,199800,1,GBP
2019-06-03 11:40:16+00,2019-05-01 00:00:00+00,2020-01-01 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-b870667c-30c1-448d-b887-d3680cb886bd,Convivio Team Ltd,199800,1,GBP
2019-06-03 11:40:16+00,2019-05-01 00:00:00+00,2020-01-01 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-b870667c-30c1-448d-b887-d3680cb886bd,Convivio Team Ltd,199800,1,GBP
2019-06-03 11:40:16+00,2019-05-01 00:00:00+00,2020-01-01 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-b870667c-30c1-448d-b887-d3680cb886bd,Convivio Team Ltd,199800,1,GBP
2019-06-03 11:40:16+00,2019-05-01 00:00:00+00,2020-01-01 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-b870667c-30c1-448d-b887-d3680cb886bd,Convivio Team Ltd,199800,1,GBP
2019-06-03 11:40:16+00,2019-05-01 00:00:00+00,2020-01-01 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-b870667c-30c1-448d-b887-d3680cb886bd,Convivio Team Ltd,199800,1,GBP
2019-06-03 11:40:16+00,2019-05-01 00:00:00+00,2020-01-01 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-b870667c-30c1-448d-b887-d3680cb886bd,Convivio Team Ltd,199800,1,GBP
2019-06-03 11:40:16+00,2019-05-01 00:00:00+00,2020-01-01 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-b870667c-30c1-448d-b887-d3680cb886bd,Convivio Team Ltd,199800,1,GBP
2019-06-03 11:40:16+00,2019-05-01 00:00:00+00,2020-01-01 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-b870667c-30c1-448d-b887-d3680cb886bd,Convivio Team Ltd,199800,1,GBP
2017-09-06 15:22:39+00,2013-12-02 00:00:00+00,2018-06-18 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-e9b8ba80-e4b6-4e83-8b79-a34b8715d6f7,Capita Business Services Ltd,195000000,1,GBP
2017-03-16 13:11:36+00,2016-03-21 00:00:00+00,2017-03-20 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-c8c81c53-38f0-4297-bcb2-b68dae89665e,Sumo Logic,22574,1,GBP
2017-05-02 12:13:41+00,2017-01-09 00:00:00+00,2017-07-09 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-51666e1d-5cbb-4ddc-aed3-24f47af2f540,Kainos Software Limited,96520,1,GBP
2018-07-18 16:39:22+00,2017-12-21 00:00:00+00,2018-12-20 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-a8ea80d1-d96a-4a66-9cd1-0e43c078a068,BC Arch Limited,1500000,1,GBP
2019-04-09 10:53:53+00,2019-04-01 00:00:00+00,2020-03-31 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-60f50284-7ffb-4496-b913-2df5a24e8b8b,CDS - Corporate Document Services,422500,1,GBP
2019-05-14 16:06:07+00,2019-01-02 00:00:00+00,2019-08-17 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-3da20249-7551-4a2b-8634-1a3ada98a22e,Deloitte LLP,980000,1,GBP
2019-06-06 11:48:20+00,2019-02-13 00:00:00+00,2019-08-12 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-2802b1b8-a030-4b55-bbd6-7a11b7f87747,Manning Gottlieb OMD,24975,1,GBP
2019-07-08 12:16:36+00,2018-04-30 00:00:00+00,2019-04-30 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-97b401cc-264e-46ec-b401-ccd423be7f3f,Deloitte LLP,10000000,1,GBP
2019-07-08 12:36:26+00,2018-04-30 00:00:00+00,2019-04-30 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-b47523ff-803f-4b71-84e6-3d9a06ed5139,McKinsey &amp; Company Inc United Kingdom,5000000,1,GBP
2019-07-08 12:33:07+00,2018-04-30 00:00:00+00,2019-04-30 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-b7da1943-a2e8-4363-8483-19d3630b8818,BAIN &amp; COMPANY INC. UNITED KINGDOM,10000000,1,GBP
2018-11-22 10:18:49+00,2018-08-06 00:00:00+00,2019-03-01 00:00:00+00,Crown Commercial Service : Cabinet Office,,,ocds-0c46vo-0001-23dbb41b-523e-4375-bb0d-970367c16a9d,Neuven Solutions Limited,90000,1,GBP
2019-06-21 14:10:01+00,2019-02-25 00:00:00+00,2020-02-25 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-167e2a77-7527-4d5b-91d6-f5b5a6be042d,Capgemini Uk Plc,3000000,1,GBP
2019-06-21 13:57:55+00,2019-02-25 00:00:00+00,2020-02-25 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-ba6c8a87-12a4-4aa2-bbfd-c6fa7e086559,BRAMBLE HUB LIMITED,6000000,1,GBP
2019-06-21 13:02:21+00,2019-02-25 00:00:00+00,2020-02-25 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-2c23dded-7f06-4659-a28f-1aa12b666060,PricewaterhouseCoopers LLP,6000000,1,GBP
2019-07-22 12:58:35+00,2019-07-01 00:00:00+00,2019-12-31 00:00:00+00,Crown Commercial Service : Cabinet Office,,,ocds-0c46vo-0001-2a143963-7820-45a1-968a-2c55cf1573df,PROMOTE CONSULTING LIMITED,393000,1,GBP
2019-03-05 16:56:20+00,2018-10-23 00:00:00+00,2019-10-22 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-dce99932-01af-4cc5-9984-2188761be304,LAW Absolute Ltd,3016000,1,GBP
2019-01-28 08:41:15+00,2017-01-13 00:00:00+00,2019-01-12 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-30591492-5cb7-4062-8548-0ab031d1f59e,SQUIZ UK LIMITED,348778,1,GBP
2018-06-08 16:56:43+00,2017-11-27 00:00:00+00,2018-11-26 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-42ddf2ac-fb95-4139-a4a9-eafb9970fc72,QA LIMITED,20000000,1,GBP
2017-03-22 16:48:35+00,2017-01-26 00:00:00+00,2017-06-17 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-4b718f89-8a74-4c92-81fd-9535ed8fe2ba,Ernst &amp; Young LLP,650332,1,GBP
2019-01-10 15:53:14+00,2018-09-20 00:00:00+00,2020-09-19 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-15dcdaef-6f07-4d73-a0f3-37996d395d66,EGRESS SOFTWARE TECHNOLOGIES,24000,1,GBP
2019-01-10 16:00:29+00,2018-10-15 00:00:00+00,2020-10-14 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-a322f2f2-6e97-4735-ba1b-2c330f3b517e,"EPIQ SYSTEMS, LTD.",3600000,1,GBP
2018-08-10 09:30:59+00,2017-11-27 00:00:00+00,2018-11-26 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-2405004d-2ab1-465f-9296-30345d785596,Capita Business Services,27000000,1,GBP
2019-03-14 15:09:29+00,2018-08-22 00:00:00+00,2018-12-21 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-7c8dad4d-5492-427e-b0d6-2fb200e14c1a,PricewaterhouseCoopers LLP,62000,1,GBP
2019-03-19 12:07:44+00,2019-01-07 00:00:00+00,2020-07-06 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-25dd5b33-baf0-41bf-974e-f78833149a2a,Slaughter &amp; May,350000,1,GBP
2018-10-26 13:51:31+00,2018-08-22 00:00:00+00,2019-08-21 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-5340dfdd-d923-42f1-91b9-6f67ba10445c,Capita Security Watchdog,0,1,GBP
2019-05-14 11:21:37+00,2019-03-20 00:00:00+00,2019-10-16 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-61212a97-d69b-4472-8455-735d82342525,Allen Lane Ltd,192000,1,GBP
2019-05-24 11:47:28+00,2019-05-13 00:00:00+00,2021-04-30 00:00:00+00,Crown Commercial Service : Cabinet Office,,,ocds-0c46vo-0001-a66c3382-8214-42ed-a91f-360fc3ac165e,UTILIDEX LTD.,1713120,1,GBP
2018-09-26 14:42:59+00,2017-11-20 00:00:00+00,2019-11-19 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-454d186e-c6dd-4871-91ff-45f797c485a9,KAINOS SOFTWARE LIMITED,2000000,1,GBP
2019-05-28 12:00:27+00,2018-12-24 00:00:00+00,2020-12-23 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-75fc302b-ae27-4785-8963-09bb0c40a846,Stripe Payments Europe Limited,34000000,1,GBP
2019-06-21 14:21:27+00,2019-02-25 00:00:00+00,2020-02-25 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-a323881f-16e7-45c4-b93b-c466949490b3,Finyx Consulting Ltd,3000000,1,GBP
2017-01-06 11:13:37+00,2016-11-11 00:00:00+00,2017-03-31 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-40c3c64f-b74d-4ec2-8765-51f3109b71b9,Hewlett Packard Enterprise Solutions Limited,57600,1,GBP
2019-04-29 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service (CCS),,,ocds-0c46vo-0133-197716-2019,BravoSolution UK Ltd dba Jaggaer,,1,
2019-04-29 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service (CCS),,,ocds-0c46vo-0133-197716-2019,BravoSolution UK Ltd dba Jaggaer,,1,
2019-04-29 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service (CCS),,,ocds-0c46vo-0133-197716-2019,NQC Ltd,,1,
2019-04-29 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service (CCS),,,ocds-0c46vo-0133-197716-2019,BravoSolution UK Ltd dba Jaggaer,,1,
2018-09-06 00:00:00+00,,,"Government Digital Service, part of Cabinet Office",,,ocds-0c46vo-0070-7700,i3Works Ltd,70560.0,1,GBP
2019-02-22 11:05:59+00,2018-09-17 00:00:00+00,2018-12-10 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-3e3b82f7-a4ff-47c6-8d92-9b4c18d3c60e,McKinsey &amp; Company Inc United Kingdom,990000,1,GBP
2019-04-26 09:27:44+00,2018-11-30 00:00:00+00,2019-02-28 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-d01a764b-a12a-4f62-ba88-90fc6b476c73,PricewaterhouseCoopers LLP,72500,1,GBP
2019-04-30 13:53:02+00,2018-11-01 00:00:00+00,2019-03-31 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-30598fc3-cd84-4161-96c8-7dad1b09803c,BRITISH RED CROSS SOCIETY,19800,1,GBP
2019-11-29 10:36:45+00,2019-11-15 00:00:00+00,2020-11-14 00:00:00+00,Government Equalities Office : Cabinet Office,,,ocds-0c46vo-0001-7473191e-5113-4785-a920-ab9469d49bf2,ROYAL MAIL GROUP LIMITED,17045,1,GBP
2017-06-12 15:55:06+00,2017-01-16 00:00:00+00,2017-03-31 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-9d014bce-f2ed-4e7a-832f-0696fe8a5cf2,Methods Professional Services Ltd,150285,1,GBP
2018-10-31 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-480541-2018,List of successfully awarded suppliers can be accessed via the URL below,540000000.0,1,GBP
2018-10-31 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-480541-2018,List of successfully awarded suppliers can be accessed via the URL below,540000000.0,1,GBP
2018-10-31 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-480541-2018,List of successfully awarded suppliers can be accessed via the URL below,60000000.0,1,GBP
2018-10-31 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-480541-2018,List of successfully awarded suppliers can be accessed via the URL below,60000000.0,1,GBP
2018-08-17 00:00:00+00,,,Crown Commercial Service on behalf of the Minister for Cabinet Office,,,ocds-0c46vo-0133-360301-2018,Crown Hosting Data Centres Limited,500000000.0,1,GBP
2018-12-07 13:20:11+00,2018-10-30 00:00:00+00,2020-02-29 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-4db9c7a0-5473-477d-9455-0c5bb5f0ba07,Workday,202306,1,GBP
2019-03-13 12:19:30+00,2019-02-06 00:00:00+00,2019-03-31 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-ae353289-c383-4383-82cd-86044de9a37a,Agent Marketing,21525,1,GBP
2019-04-12 15:22:40+00,2019-04-12 00:00:00+00,2021-04-12 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-1d5537d2-4513-4886-b70a-8406824d4f1f,SmartSurvey Ltd,98150,1,GBP
2017-03-16 13:09:16+00,2016-01-27 00:00:00+00,2017-01-26 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-0ca354c3-c403-483b-8516-7ee7d75ae1d6,Clearvision CM,31521.6,1,GBP
2019-06-21 10:11:20+00,2019-02-26 00:00:00+00,2019-08-16 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-0ef9474f-b959-4cc5-99a3-6f7862b89d7e,PricewaterhouseCoopers LLP,500000,1,GBP
2019-02-14 10:32:30+00,2019-01-16 00:00:00+00,2019-04-15 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-356ee70f-12f0-44f2-bf9c-916cc7496118,PUBLIC GROUP INTERNATIONAL LIMITED,95075,1,GBP
2017-05-10 13:44:01+00,2017-04-01 00:00:00+00,2017-07-28 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-213de482-36d9-45ec-88b2-ad35b526a884,Ixydo Ltd,357135,1,GBP
2017-12-12 15:46:24+00,2017-10-25 00:00:00+00,2018-10-24 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-df07f8b7-0492-454a-b52b-ef02a676a90a,Quo Imus Limited,50000,1,GBP
2019-01-28 08:14:38+00,2017-11-13 00:00:00+00,2019-11-12 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-f7d032f6-06a2-47bc-b885-e54c45c68ab9,VALTECH LIMITED,2200000,1,GBP
2017-05-10 13:55:45+00,2017-01-05 00:00:00+00,2017-04-07 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-f77200b5-aadf-4622-bf54-14afd0a8a5f1,NTT Data UK Limited,77750,1,GBP
2018-12-31 12:17:22+00,2018-12-19 00:00:00+00,2023-12-18 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-627ba223-ead6-419d-9c04-72419c4c17fe,XMA LTD,268599.89,1,GBP
2019-01-07 11:38:07+00,2018-08-28 00:00:00+00,2018-11-20 00:00:00+00,The Geospatial Commission : Cabinet Office,,,ocds-0c46vo-0001-6acc5b18-b8dc-4b46-a1f6-502870ee20dc,The Boston Consulting Group UK LLP,998000,1,GBP
2019-03-08 10:55:20+00,2019-03-01 00:00:00+00,2019-08-31 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-cb29acf0-a256-4df1-8bf0-26e01d2fc5a9,PERFECT IMAGE LIMITED,25000,1,GBP
2019-04-02 16:03:44+00,2019-03-11 00:00:00+00,2020-03-10 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-0802eecf-eb02-403a-9d84-51395268834b,XMA Ltd,488920,1,GBP
2019-04-02 16:03:44+00,2019-03-11 00:00:00+00,2020-03-10 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-0802eecf-eb02-403a-9d84-51395268834b,XMA Ltd,488920,1,GBP
2019-04-02 16:03:44+00,2019-03-11 00:00:00+00,2020-03-10 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-0802eecf-eb02-403a-9d84-51395268834b,XMA Ltd,488920,1,GBP
2019-04-02 16:03:44+00,2019-03-11 00:00:00+00,2020-03-10 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-0802eecf-eb02-403a-9d84-51395268834b,XMA Ltd,488920,1,GBP
2019-04-02 16:03:44+00,2019-03-11 00:00:00+00,2020-03-10 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-0802eecf-eb02-403a-9d84-51395268834b,XMA Ltd,488920,1,GBP
2019-04-02 16:03:44+00,2019-03-11 00:00:00+00,2020-03-10 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-0802eecf-eb02-403a-9d84-51395268834b,XMA Ltd,488920,1,GBP
2019-04-02 16:03:44+00,2019-03-11 00:00:00+00,2020-03-10 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-0802eecf-eb02-403a-9d84-51395268834b,XMA Ltd,488920,1,GBP
2019-04-02 16:03:44+00,2019-03-11 00:00:00+00,2020-03-10 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-0802eecf-eb02-403a-9d84-51395268834b,XMA Ltd,488920,1,GBP
2019-04-02 16:03:44+00,2019-03-11 00:00:00+00,2020-03-10 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-0802eecf-eb02-403a-9d84-51395268834b,XMA Ltd,488920,1,GBP
2019-04-02 16:03:44+00,2019-03-11 00:00:00+00,2020-03-10 00:00:00+00,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0001-0802eecf-eb02-403a-9d84-51395268834b,XMA Ltd,488920,1,GBP
2019-07-08 12:22:50+00,2018-04-30 00:00:00+00,2019-04-30 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-3576fb32-93d4-4145-a573-f4119a7cf3fd,PA CONSULTING SERVICES LIMITED,10000000,1,GBP
2019-05-14 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-222999-2019,List of successfully awarded suppliers can be accessed via the URL below,1280000000.0,1,GBP
2019-05-14 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-222999-2019,List of successfully awarded suppliers can be accessed via the URL below,110000000.0,1,GBP
