id,source,source_id,ocid,language,title,description,value,currency,releasedate,startdate,enddate,buyer,streetaddress,locality,region,postcode,countryname,contactname,email,telephone,faxnumber,contact_url,tender_url,cpvs,date_created,date_updated,json,pubdate
108063927,td_eperolehan_my,QT190000000020746,ocds-0c46vo-0348-QT190000000020746,my,LATIHAN PERKHIDMATAN PEMBASMI KAWALAN SERANGGA PEROSAK (PEST CONTROL) TAKLIMAT MOF,,,,2019-12-03 12:00:00+00,2019-12-03 12:00:00+00,2019-02-04 12:00:00+00,KETUA POLIS DAERAH MARAN PAHANG,,,,,Malaysia,,,,,,https://ngeptrg.eperolehan.gov.my/quotation-tender-notice,"",2019-04-06 02:08:13.646705,2020-02-20 11:48:08.5819+00,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0348-QT190000000020746/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""QT190000000020746"", ""tag"": [""tender""], ""date"": ""2019-12-03T12:00:00+00:00"", ""ocid"": ""ocds-0c46vo-0348-QT190000000020746"", ""buyer"": {""name"": ""KETUA POLIS DAERAH MARAN PAHANG"", ""address"": {""countryName"": ""Malaysia""}}, ""tender"": {""id"": ""QT190000000020746"", ""title"": ""LATIHAN PERKHIDMATAN PEMBASMI KAWALAN SERANGGA PEROSAK (PEST CONTROL) TAKLIMAT MOF"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://ngeptrg.eperolehan.gov.my/quotation-tender-notice"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""tenderPeriod"": {""endDate"": ""2019-02-04T12:00:00+00:00"", ""startDate"": ""2019-12-03T12:00:00+00:00""}, ""procurementMethod"": ""open""}, ""language"": ""my"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-02-20T11:48:07.159249+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2019-12-03 12:00:00+00
109348017,td_eperolehan_my,QT190000000020760,ocds-0c46vo-0348-QT190000000020760,my,PERKHIDMATAN KAWALAN KESELAMATAN BAGI MULAI 01.03.2019 HINGGA 29.02.2020 (12 BULAN) BAGI SEKOLAH RENDAH DAERAH LAWAS,,,,2019-02-20 12:00:00+00,2019-02-20 12:00:00+00,2019-04-03 12:00:00+00,KETUA POLIS DAERAH SEREMBAN,,SARAWAK,,,Malaysia,,,,,,https://ngeptrg.eperolehan.gov.my/quotation-tender-notice,"",2019-04-13 02:07:54.108362,2020-02-20 11:48:08.542727+00,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0348-QT190000000020760/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""QT190000000020760"", ""tag"": [""tender""], ""date"": ""2019-02-20T12:00:00+00:00"", ""ocid"": ""ocds-0c46vo-0348-QT190000000020760"", ""buyer"": {""name"": ""KETUA POLIS DAERAH SEREMBAN"", ""address"": {""locality"": ""SARAWAK"", ""countryName"": ""Malaysia""}}, ""tender"": {""id"": ""QT190000000020760"", ""title"": ""PERKHIDMATAN KAWALAN KESELAMATAN BAGI MULAI 01.03.2019 HINGGA 29.02.2020 (12 BULAN) BAGI SEKOLAH RENDAH DAERAH LAWAS"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://ngeptrg.eperolehan.gov.my/quotation-tender-notice"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""tenderPeriod"": {""endDate"": ""2019-04-03T12:00:00+00:00"", ""startDate"": ""2019-02-20T12:00:00+00:00""}, ""procurementMethod"": ""selective""}, ""language"": ""my"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-02-20T11:48:06.805951+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2019-02-20 12:00:00+00
107703777,td_eperolehan_my,QT190000000020841,ocds-0c46vo-0348-QT190000000020841,my,"TENDER PERKHIDMATAN KEBERSIHAN BANGUNAN DAN KAWASAN (KBK) KE SEKOLAH/INSTITUSI PENDIDIKAN DI BAWAH BAHAGIAN TEKNOLOGI PENDIDIKAN, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JUN 2019 - BAHAGIAN TEKNOLOGI PENDIDIKAN NEGERI JOHOR",,,,2019-04-04 12:00:00+00,2019-04-04 12:00:00+00,2019-04-25 12:00:00+00,KETUA POLIS DAERAH SEREMBAN,,,,,Malaysia,,,,,,https://ngeptrg.eperolehan.gov.my/quotation-tender-notice,"",2019-04-05 01:34:15.312737,2020-02-20 11:48:08.57374+00,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0348-QT190000000020841/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""QT190000000020841"", ""tag"": [""tender""], ""date"": ""2019-04-04T12:00:00+00:00"", ""ocid"": ""ocds-0c46vo-0348-QT190000000020841"", ""buyer"": {""name"": ""KETUA POLIS DAERAH SEREMBAN"", ""address"": {""countryName"": ""Malaysia""}}, ""tender"": {""id"": ""QT190000000020841"", ""title"": ""TENDER PERKHIDMATAN KEBERSIHAN BANGUNAN DAN KAWASAN (KBK) KE SEKOLAH/INSTITUSI PENDIDIKAN DI BAWAH BAHAGIAN TEKNOLOGI PENDIDIKAN, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JUN 2019 - BAHAGIAN TEKNOLOGI PENDIDIKAN NEGERI JOHOR"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://ngeptrg.eperolehan.gov.my/quotation-tender-notice"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""tenderPeriod"": {""endDate"": ""2019-04-25T12:00:00+00:00"", ""startDate"": ""2019-04-04T12:00:00+00:00""}, ""procurementMethod"": ""open""}, ""language"": ""my"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-02-20T11:48:07.087021+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2019-04-04 12:00:00+00
138747265,td_eperolehan_my,QT190000000020842,ocds-0c46vo-0348-QT190000000020842,my,PKK Zon A-1,,,,2019-09-06 12:00:00+00,2019-09-06 12:00:00+00,2019-09-27 12:00:00+00,KETUA POLIS DAERAH SEREMBAN,,,,,Malaysia,,,,,,https://ngeptrg.eperolehan.gov.my/quotation-tender-notice,"",2019-09-11 01:35:02.869506,2020-02-20 11:48:05.918276+00,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0348-QT190000000020842/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""QT190000000020842"", ""tag"": [""tender""], ""date"": ""2019-09-06T12:00:00+00:00"", ""ocid"": ""ocds-0c46vo-0348-QT190000000020842"", ""buyer"": {""name"": ""KETUA POLIS DAERAH SEREMBAN"", ""address"": {""countryName"": ""Malaysia""}}, ""tender"": {""id"": ""QT190000000020842"", ""title"": ""PKK Zon A-1"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://ngeptrg.eperolehan.gov.my/quotation-tender-notice"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""tenderPeriod"": {""endDate"": ""2019-09-27T12:00:00+00:00"", ""startDate"": ""2019-09-06T12:00:00+00:00""}, ""procurementMethod"": ""open""}, ""language"": ""my"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-02-20T11:47:56.951255+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2019-09-06 12:00:00+00
106559577,td_eperolehan_my,QT190000000020855,ocds-0c46vo-0348-QT190000000020855,my,SEBUTHARGA PERKHIDMATAN PEMBASMI KAWALAN SERANGGA PEROSAK (PEST CONTROL),,,,2019-11-03 12:00:00+00,2019-11-03 12:00:00+00,2019-09-06 12:00:00+00,KETUA POLIS DAERAH MARAN PAHANG,,JOHOR,,,Malaysia,,,,,,https://ngeptrg.eperolehan.gov.my/quotation-tender-notice,"",2019-03-30 02:05:38.400129,2020-02-20 11:48:08.625699+00,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0348-QT190000000020855/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""QT190000000020855"", ""tag"": [""tender""], ""date"": ""2019-11-03T12:00:00+00:00"", ""ocid"": ""ocds-0c46vo-0348-QT190000000020855"", ""buyer"": {""name"": ""KETUA POLIS DAERAH MARAN PAHANG"", ""address"": {""locality"": ""JOHOR"", ""countryName"": ""Malaysia""}}, ""tender"": {""id"": ""QT190000000020855"", ""title"": ""SEBUTHARGA PERKHIDMATAN PEMBASMI KAWALAN SERANGGA PEROSAK (PEST CONTROL)"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://ngeptrg.eperolehan.gov.my/quotation-tender-notice"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""tenderPeriod"": {""endDate"": ""2019-09-06T12:00:00+00:00"", ""startDate"": ""2019-11-03T12:00:00+00:00""}, ""procurementMethod"": ""open""}, ""language"": ""my"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-02-20T11:48:07.511341+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2019-11-03 12:00:00+00
108086324,td_eperolehan_my,QT190000000020856,ocds-0c46vo-0348-QT190000000020856,my,PENYEWAAN MESIN FOTOSTAT BESERTA BACAAN METER BAGI TEMPOH DUA(2) TAHUN,,,,2019-11-03 12:00:00+00,2019-11-03 12:00:00+00,2019-09-06 12:00:00+00,KETUA POLIS DAERAH MARAN PAHANG,,JOHOR,,,Malaysia,,,,,,https://ngeptrg.eperolehan.gov.my/quotation-tender-notice,"",2019-04-07 01:34:30.992584,2020-02-20 11:48:08.552449+00,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0348-QT190000000020856/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""QT190000000020856"", ""tag"": [""tender""], ""date"": ""2019-11-03T12:00:00+00:00"", ""ocid"": ""ocds-0c46vo-0348-QT190000000020856"", ""buyer"": {""name"": ""KETUA POLIS DAERAH MARAN PAHANG"", ""address"": {""locality"": ""JOHOR"", ""countryName"": ""Malaysia""}}, ""tender"": {""id"": ""QT190000000020856"", ""title"": ""PENYEWAAN MESIN FOTOSTAT BESERTA BACAAN METER BAGI TEMPOH DUA(2) TAHUN"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://ngeptrg.eperolehan.gov.my/quotation-tender-notice"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""tenderPeriod"": {""endDate"": ""2019-09-06T12:00:00+00:00"", ""startDate"": ""2019-11-03T12:00:00+00:00""}, ""procurementMethod"": ""selective""}, ""language"": ""my"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-02-20T11:48:06.877862+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2019-11-03 12:00:00+00
108063932,td_eperolehan_my,QT190000000020893,ocds-0c46vo-0348-QT190000000020893,my,"SEBUTHARGA PERKHIDMATAN SEWAAN TIGA (3) UNIT MESIN PENYALIN (TERMASUK METER READING) BAGI KEGUNAAN PUSAT TAHANAN SEMENTARA (PTS) TAWAU, PEJABAT WILAYAH (PW) TAWAU DAN PEJABAT WILAYAH (PW) SANDAKAN, MAJLIS KESELAMATAN NEGARA NEGERI SABAH, JABATAN PERDANA MENTERI BAGI TEMPOH DUA (2) TAHUN.- SUMARNEY",,,,2019-03-20 12:00:00+00,2019-03-20 12:00:00+00,2019-02-04 12:00:00+00,KETUA POLIS DAERAH JEMPOL,,SABAH,,,Malaysia,,,,,,https://ngeptrg.eperolehan.gov.my/quotation-tender-notice,"",2019-04-06 02:08:13.682239,2020-02-20 11:48:08.622194+00,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0348-QT190000000020893/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""QT190000000020893"", ""tag"": [""tender""], ""date"": ""2019-03-20T12:00:00+00:00"", ""ocid"": ""ocds-0c46vo-0348-QT190000000020893"", ""buyer"": {""name"": ""KETUA POLIS DAERAH JEMPOL"", ""address"": {""locality"": ""SABAH"", ""countryName"": ""Malaysia""}}, ""tender"": {""id"": ""QT190000000020893"", ""title"": ""SEBUTHARGA PERKHIDMATAN SEWAAN TIGA (3) UNIT MESIN PENYALIN (TERMASUK METER READING) BAGI KEGUNAAN PUSAT TAHANAN SEMENTARA (PTS) TAWAU, PEJABAT WILAYAH (PW) TAWAU DAN PEJABAT WILAYAH (PW) SANDAKAN, MAJLIS KESELAMATAN NEGARA NEGERI SABAH, JABATAN PERDANA MENTERI BAGI TEMPOH DUA (2) TAHUN.- SUMARNEY"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://ngeptrg.eperolehan.gov.my/quotation-tender-notice"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""tenderPeriod"": {""endDate"": ""2019-02-04T12:00:00+00:00"", ""startDate"": ""2019-03-20T12:00:00+00:00""}, ""procurementMethod"": ""selective""}, ""language"": ""my"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-02-20T11:48:07.455904+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2019-03-20 12:00:00+00
108063931,td_eperolehan_my,QT190000000020897,ocds-0c46vo-0348-QT190000000020897,my,"SEBUTHARGA PERKHIDMATAN SEWAAN TIGA (3) UNIT MESIN PENYALIN (TERMASUK METER READING) BAGI KEGUNAAN PUSAT TAHANAN SEMENTARA TAWAU, PEJABAT WILAYAH TAWAU (PW) DAN PEJABAT WILAYAH SANDAKAN (PW), MAJLIS KESELAMATAN NEGARA NEGERI SABAH, JABATAN PERDANA MENTERI TAHUN BAGI TEMPOH DUA (2) TAHUN 2019 (TRAINING19)",,,,2019-03-20 12:00:00+00,2019-03-20 12:00:00+00,2019-02-04 12:00:00+00,KETUA POLIS DAERAH JELEBU,,SABAH,,,Malaysia,,,,,,https://ngeptrg.eperolehan.gov.my/quotation-tender-notice,"",2019-04-06 02:08:13.676963,2020-02-20 11:48:08.618663+00,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0348-QT190000000020897/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""QT190000000020897"", ""tag"": [""tender""], ""date"": ""2019-03-20T12:00:00+00:00"", ""ocid"": ""ocds-0c46vo-0348-QT190000000020897"", ""buyer"": {""name"": ""KETUA POLIS DAERAH JELEBU"", ""address"": {""locality"": ""SABAH"", ""countryName"": ""Malaysia""}}, ""tender"": {""id"": ""QT190000000020897"", ""title"": ""SEBUTHARGA PERKHIDMATAN SEWAAN TIGA (3) UNIT MESIN PENYALIN (TERMASUK METER READING) BAGI KEGUNAAN PUSAT TAHANAN SEMENTARA TAWAU, PEJABAT WILAYAH TAWAU (PW) DAN PEJABAT WILAYAH SANDAKAN (PW), MAJLIS KESELAMATAN NEGARA NEGERI SABAH, JABATAN PERDANA MENTERI TAHUN BAGI TEMPOH DUA (2) TAHUN 2019 (TRAINING19)"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://ngeptrg.eperolehan.gov.my/quotation-tender-notice"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""tenderPeriod"": {""endDate"": ""2019-02-04T12:00:00+00:00"", ""startDate"": ""2019-03-20T12:00:00+00:00""}, ""procurementMethod"": ""selective""}, ""language"": ""my"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-02-20T11:48:07.398194+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2019-03-20 12:00:00+00
106559579,td_eperolehan_my,QT190000000020905,ocds-0c46vo-0348-QT190000000020905,my,PERKHIDMATAN SEWAAN MESIN PENYALIN TERMASUK METER READING DI PW DAN PTS TAWAU BAGI MKN SABAH (MALIM),,,,2019-03-19 12:00:00+00,2019-03-19 12:00:00+00,2019-03-31 12:00:00+00,KETUA POLIS DAERAH KUALA PILAH,,SABAHTONGODPENAMPANGKINABATANGANKOTA KINABALUKOTA BELUDTENOMTAWAUKUALA PENYUKUNAKLAHAD DATUTAMBUNANSANDAKANPITASKUDATLABUK & SUGUTPAPARTUARANRANAUPUTATANPENSIANGANSIPITANGKENINGAUSEMPORNAKOTA MARUDUBEAUFORT,,,Malaysia,,,,,,https://ngeptrg.eperolehan.gov.my/quotation-tender-notice,"",2019-03-30 02:05:38.413673,2020-02-20 11:48:08.631268+00,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0348-QT190000000020905/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""QT190000000020905"", ""tag"": [""tender""], ""date"": ""2019-03-19T12:00:00+00:00"", ""ocid"": ""ocds-0c46vo-0348-QT190000000020905"", ""buyer"": {""name"": ""KETUA POLIS DAERAH KUALA PILAH"", ""address"": {""locality"": ""SABAHTONGODPENAMPANGKINABATANGANKOTA KINABALUKOTA BELUDTENOMTAWAUKUALA PENYUKUNAKLAHAD DATUTAMBUNANSANDAKANPITASKUDATLABUK & SUGUTPAPARTUARANRANAUPUTATANPENSIANGANSIPITANGKENINGAUSEMPORNAKOTA MARUDUBEAUFORT"", ""countryName"": ""Malaysia""}}, ""tender"": {""id"": ""QT190000000020905"", ""title"": ""PERKHIDMATAN SEWAAN MESIN PENYALIN TERMASUK METER READING DI PW DAN PTS TAWAU BAGI MKN SABAH (MALIM)"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://ngeptrg.eperolehan.gov.my/quotation-tender-notice"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""tenderPeriod"": {""endDate"": ""2019-03-31T12:00:00+00:00"", ""startDate"": ""2019-03-19T12:00:00+00:00""}, ""procurementMethod"": ""selective""}, ""language"": ""my"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-02-20T11:48:07.594937+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2019-03-19 12:00:00+00
108063930,td_eperolehan_my,QT190000000020916,ocds-0c46vo-0348-QT190000000020916,my,Sebutharga alat tulis (joven),,,,2019-03-20 12:00:00+00,2019-03-20 12:00:00+00,2019-03-23 12:00:00+00,BAHAGIAN PENTADBIRAN - CAWANGAN KEWANGAN - KEMENTERIAN KEWANGAN,,JOHOR,,,Malaysia,,,,,,https://ngeptrg.eperolehan.gov.my/quotation-tender-notice,"",2019-04-06 02:08:13.672038,2020-02-20 11:48:08.611998+00,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0348-QT190000000020916/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""QT190000000020916"", ""tag"": [""tender""], ""date"": ""2019-03-20T12:00:00+00:00"", ""ocid"": ""ocds-0c46vo-0348-QT190000000020916"", ""buyer"": {""name"": ""BAHAGIAN PENTADBIRAN - CAWANGAN KEWANGAN - KEMENTERIAN KEWANGAN"", ""address"": {""locality"": ""JOHOR"", ""countryName"": ""Malaysia""}}, ""tender"": {""id"": ""QT190000000020916"", ""title"": ""Sebutharga alat tulis (joven)"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://ngeptrg.eperolehan.gov.my/quotation-tender-notice"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""tenderPeriod"": {""endDate"": ""2019-03-23T12:00:00+00:00"", ""startDate"": ""2019-03-20T12:00:00+00:00""}, ""procurementMethod"": ""open""}, ""language"": ""my"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-02-20T11:48:07.318494+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2019-03-20 12:00:00+00
108063929,td_eperolehan_my,QT190000000020933,ocds-0c46vo-0348-QT190000000020933,my,bekal alat tulis (farhana),,,,2019-03-19 12:00:00+00,2019-03-19 12:00:00+00,2019-01-04 12:00:00+00,KETUA POLIS DAERAH KUALA PILAH,,NEGERI SEMBILAN,,,Malaysia,,,,,,https://ngeptrg.eperolehan.gov.my/quotation-tender-notice,"",2019-04-06 02:08:13.666674,2020-02-20 11:48:08.60069+00,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0348-QT190000000020933/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""QT190000000020933"", ""tag"": [""tender""], ""date"": ""2019-03-19T12:00:00+00:00"", ""ocid"": ""ocds-0c46vo-0348-QT190000000020933"", ""buyer"": {""name"": ""KETUA POLIS DAERAH KUALA PILAH"", ""address"": {""locality"": ""NEGERI SEMBILAN"", ""countryName"": ""Malaysia""}}, ""tender"": {""id"": ""QT190000000020933"", ""title"": ""bekal alat tulis (farhana)"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://ngeptrg.eperolehan.gov.my/quotation-tender-notice"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""tenderPeriod"": {""endDate"": ""2019-01-04T12:00:00+00:00"", ""startDate"": ""2019-03-19T12:00:00+00:00""}, ""procurementMethod"": ""open""}, ""language"": ""my"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-02-20T11:48:07.266061+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2019-03-19 12:00:00+00
106559602,td_eperolehan_my,QT190000000020985,ocds-0c46vo-0348-QT190000000020985,my,Latihan sebutharga (DZ),,,,2019-03-28 12:00:00+00,2019-03-28 12:00:00+00,2019-04-04 12:00:00+00,BAHAGIAN PENTADBIRAN - CAWANGAN KEWANGAN - KEMENTERIAN KEWANGAN,,SELANGOR,,,Malaysia,,,,,,https://ngeptrg.eperolehan.gov.my/quotation-tender-notice,"",2019-03-30 02:05:38.536248,2020-02-20 11:48:08.704864+00,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0348-QT190000000020985/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""QT190000000020985"", ""tag"": [""tender""], ""date"": ""2019-03-28T12:00:00+00:00"", ""ocid"": ""ocds-0c46vo-0348-QT190000000020985"", ""buyer"": {""name"": ""BAHAGIAN PENTADBIRAN - CAWANGAN KEWANGAN - KEMENTERIAN KEWANGAN"", ""address"": {""locality"": ""SELANGOR"", ""countryName"": ""Malaysia""}}, ""tender"": {""id"": ""QT190000000020985"", ""title"": ""Latihan sebutharga (DZ)"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://ngeptrg.eperolehan.gov.my/quotation-tender-notice"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""tenderPeriod"": {""endDate"": ""2019-04-04T12:00:00+00:00"", ""startDate"": ""2019-03-28T12:00:00+00:00""}, ""procurementMethod"": ""open""}, ""language"": ""my"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-02-20T11:48:08.204715+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2019-03-28 12:00:00+00
106559600,td_eperolehan_my,QT190000000020986,ocds-0c46vo-0348-QT190000000020986,my,Latihan Sebut Harga Tender (NURUL AKMAL),,,,2019-03-28 12:00:00+00,2019-03-28 12:00:00+00,2019-04-04 12:00:00+00,BAHAGIAN PENTADBIRAN - CAWANGAN KEWANGAN - KEMENTERIAN KEWANGAN,,SELANGOR,,,Malaysia,,,,,,https://ngeptrg.eperolehan.gov.my/quotation-tender-notice,"",2019-03-30 02:05:38.529523,2020-02-20 11:48:08.686989+00,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0348-QT190000000020986/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""QT190000000020986"", ""tag"": [""tender""], ""date"": ""2019-03-28T12:00:00+00:00"", ""ocid"": ""ocds-0c46vo-0348-QT190000000020986"", ""buyer"": {""name"": ""BAHAGIAN PENTADBIRAN - CAWANGAN KEWANGAN - KEMENTERIAN KEWANGAN"", ""address"": {""locality"": ""SELANGOR"", ""countryName"": ""Malaysia""}}, ""tender"": {""id"": ""QT190000000020986"", ""title"": ""Latihan Sebut Harga Tender (NURUL AKMAL)"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://ngeptrg.eperolehan.gov.my/quotation-tender-notice"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""tenderPeriod"": {""endDate"": ""2019-04-04T12:00:00+00:00"", ""startDate"": ""2019-03-28T12:00:00+00:00""}, ""procurementMethod"": ""open""}, ""language"": ""my"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-02-20T11:48:08.128303+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2019-03-28 12:00:00+00
